depto	hogar	orden	zona	puntaje_sisben_3	llave	CORTE	FEX	PER001	PER002B	PER003	PER004	PER005	PER006	PER007	PER008	PER009	PER010	PER011	PER012	PER013A	PER014A	PER015	PER016
99	1	4	2	10.17	0172	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	5	2	10.17	0172	DIC2016	27.308743169	1	1	4	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	1	2	30.06	0173	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	2	2	30.06	0173	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	1	2	19.52	0174	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	2	2	19.52	0174	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	1	1	30.7	0175	DIC2016	27.308743169	1	4	1	2	0	0	2	2	1	2	2	0	2	1	0	1
99	1	2	1	30.7	0175	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	2	0	1	3	0	2
99	1	1	2	33.02	0176	DIC2016	27.308743169	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
99	1	2	2	33.02	0176	DIC2016	27.308743169	2	3	2	1	1	0	2	2	0	2	2	0	2	4	0	2
99	1	3	2	33.02	0176	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	4	2	33.02	0176	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	1	1	5.19	0177	DIC2016	27.308743169	2	3	1	1	2	0	2	2	0	1	2	0	1	4	0	2
99	1	2	1	5.19	0177	DIC2016	27.308743169	1	4	2	1	1	0	2	2	0	2	2	0	1	1	0	1
99	1	3	1	5.19	0177	DIC2016	27.308743169	1	2	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	4	1	5.19	0177	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	5	1	5.19	0177	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	6	1	5.19	0177	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	2	34.73	0178	DIC2016	27.308743169	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
99	1	1	1	56.24	0179	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	4	0	2
99	1	2	1	56.24	0179	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	1	2	12.91	0180	DIC2016	27.308743169	1	3	1	1	2	0	1	2	4	2	2	0	1	1	0	1
99	1	2	2	12.91	0180	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	2	12.91	0180	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	2	12.91	0180	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	2	12.91	0180	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	2	23.67	0181	DIC2016	27.308743169	1	4	1	2	0	0	2	2	4	2	2	0	2	4	0	2
99	1	1	1	42.93	0182	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	2	1	42.93	0182	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	1	0	1
99	1	3	1	42.93	0182	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	1	42.93	0182	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	1	2	14.86	0183	DIC2016	27.308743169	1	3	1	1	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	2	9.32	0184	DIC2016	27.308743169	2	3	1	1	2	0	2	2	4	1	2	0	2	4	0	2
99	1	2	2	9.32	0184	DIC2016	27.308743169	1	3	2	1	1	0	2	2	0	2	2	0	1	1	0	2
99	1	3	2	9.32	0184	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	2	9.32	0184	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	31.52	0185	DIC2016	27.308743169	1	4	1	2	0	0	2	2	4	2	2	0	1	1	0	1
99	1	2	1	31.52	0185	DIC2016	27.308743169	1	3	3	2	0	0	2	2	4	2	2	0	1	1	0	1
99	1	3	1	31.52	0185	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	1	2	13.23	0186	DIC2016	27.308743169	2	4	1	2	0	0	2	2	0	1	2	0	1	4	0	2
99	1	2	2	13.23	0186	DIC2016	27.308743169	1	4	2	1	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	1	38.95	0187	DIC2016	27.308743169	1	4	1	1	2	0	2	2	2	2	2	0	2	4	0	1
99	1	2	1	38.95	0187	DIC2016	27.308743169	2	3	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	3	1	38.95	0187	DIC2016	27.308743169	2	1	14	2	0	2	2	2	0	2	1	4	1	3	0	2
99	1	4	1	38.95	0187	DIC2016	27.308743169	1	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
99	1	5	1	38.95	0187	DIC2016	27.308743169	1	1	3	2	0	0	2	2	2	2	2	0	1	0	0	2
99	1	1	1	20.36	0188	DIC2016	27.308743169	2	4	1	2	0	0	2	2	4	1	2	0	1	0	0	2
99	1	1	1	27.22	0189	DIC2016	27.308743169	1	4	1	1	2	0	2	2	3	2	2	0	1	1	0	1
99	1	2	1	27.22	0189	DIC2016	27.308743169	2	4	2	1	1	0	2	2	3	1	2	0	2	1	0	1
99	1	5	1	27.22	0189	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	2	0	2	0	0	2
99	1	1	2	17.87	0190	DIC2016	27.308743169	2	3	1	1	2	0	2	2	4	1	2	0	1	4	0	2
99	1	2	2	17.87	0190	DIC2016	27.308743169	1	3	2	1	1	0	2	2	4	2	2	0	2	1	0	1
99	1	3	2	17.87	0190	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	2	17.87	0190	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	2	17.87	0190	DIC2016	27.308743169	2	2	6	1	0	0	2	2	4	1	2	0	2	0	0	2
99	1	1	1	40.24	0191	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	1	1	18.02	0192	DIC2016	27.308743169	1	4	1	1	2	0	2	2	1	2	1	4	2	1	0	1
99	1	2	1	18.02	0192	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	1
99	1	3	1	18.02	0192	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	1	18.02	0192	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	1	18.02	0192	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	6	1	18.02	0192	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	7	1	18.02	0192	DIC2016	27.308743169	1	1	3	2	0	0	2	2	2	2	1	4	1	3	0	2
99	1	8	1	18.02	0192	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	2	11.73	0193	DIC2016	27.308743169	2	4	1	1	2	0	2	2	4	1	2	0	1	1	0	1
99	1	2	2	11.73	0193	DIC2016	27.308743169	1	4	2	1	1	0	2	2	4	2	2	0	1	0	0	2
99	1	4	2	11.73	0193	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	1	2	44.87	0194	DIC2016	27.308743169	1	4	1	1	0	0	2	2	0	2	2	0	1	1	0	1
99	1	2	2	44.87	0194	DIC2016	27.308743169	2	4	2	1	0	0	2	2	0	1	2	0	2	4	0	2
99	1	2	1	18.81	0195	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	1	18.81	0195	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	1	1	36.57	0196	DIC2016	27.308743169	1	4	1	1	2	0	2	2	3	2	2	0	1	4	0	1
99	1	2	1	36.57	0196	DIC2016	27.308743169	2	4	2	1	1	0	2	2	3	1	2	0	2	0	0	2
99	1	3	1	36.57	0196	DIC2016	27.308743169	2	2	11	2	0	0	2	2	3	2	1	4	2	3	0	2
99	1	4	1	36.57	0196	DIC2016	27.308743169	1	3	14	2	0	0	2	2	4	2	2	0	2	0	0	2
99	1	5	1	36.57	0196	DIC2016	27.308743169	2	1	14	2	0	3	2	2	4	2	2	0	1	0	0	2
99	1	1	2	32.25	0197	DIC2016	27.308743169	1	4	1	1	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	1	43.67	0198	DIC2016	27.308743169	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
99	1	2	1	43.67	0198	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	3	1	43.67	0198	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	1	2	29.77	0199	DIC2016	27.308743169	1	4	1	2	0	0	2	2	0	2	2	0	1	1	0	1
99	1	1	1	28.94	0200	DIC2016	27.308743169	1	4	1	2	0	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	28.94	0200	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	3	2	45.56	0201	DIC2016	27.308743169	1	4	3	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	4	2	45.56	0201	DIC2016	27.308743169	1	1	4	2	0	2	2	2	4	2	2	0	1	0	0	2
99	1	1	1	20.91	0202	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	2	0	0	1
99	1	2	1	20.91	0202	DIC2016	27.308743169	2	3	2	1	1	0	1	2	4	1	2	0	2	0	0	2
99	1	3	1	20.91	0202	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	1	20.91	0202	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	5	1	20.91	0202	DIC2016	27.308743169	2	4	5	1	6	0	2	2	4	1	2	0	1	0	0	2
99	1	6	1	20.91	0202	DIC2016	27.308743169	1	4	15	1	5	0	2	2	4	2	2	0	1	2	15	2
99	1	7	1	20.91	0202	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	1	1	37.52	0203	DIC2016	27.308743169	2	3	1	2	0	0	2	2	4	1	2	0	1	1	0	2
99	1	2	1	37.52	0203	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	3	1	37.52	0203	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	14.11	0204	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	2	2	2
99	1	2	1	14.11	0204	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	1	14.11	0204	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	1	14.11	0204	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	1	14.11	0204	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	2	33.34	0205	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	2	1	0	1
99	1	2	2	33.34	0205	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	2	4	0	2
99	1	3	2	33.34	0205	DIC2016	27.308743169	2	2	3	2	0	0	2	2	0	2	1	4	2	3	0	2
99	1	1	2	2.82	0206	DIC2016	27.308743169	1	3	1	1	2	0	2	2	0	2	2	0	1	1	0	1
99	1	2	2	2.82	0206	DIC2016	27.308743169	2	2	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	3	2	2.82	0206	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	1	30.02	0207	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	30.02	0207	DIC2016	27.308743169	2	3	2	1	1	0	2	2	3	1	2	0	2	4	0	2
99	1	3	1	30.02	0207	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	9.79	0208	DIC2016	27.308743169	2	3	1	1	2	0	1	2	4	1	2	0	2	4	0	2
99	1	2	1	9.79	0208	DIC2016	27.308743169	1	3	2	1	1	0	1	2	4	2	2	0	1	4	0	2
99	1	3	1	9.79	0208	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	1	9.79	0208	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	20.21	0209	DIC2016	27.308743169	2	4	1	2	0	0	2	2	4	1	2	0	1	3	0	1
99	1	2	1	20.21	0209	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	3	1	20.21	0209	DIC2016	27.308743169	1	4	6	2	0	0	2	2	4	2	2	0	1	1	0	1
99	1	1	1	63.14	0210	DIC2016	27.308743169	1	3	1	1	0	0	2	2	0	2	2	0	1	1	0	1
99	1	1	2	12.66	0211	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	4	0	2
99	1	2	2	12.66	0211	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	2	12.66	0211	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	2	12.66	0211	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	2	12.66	0211	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	6	2	12.66	0211	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	7	2	12.66	0211	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	1	1	58.02	0212	DIC2016	27.308743169	1	3	1	2	0	0	2	2	3	2	2	0	2	1	0	1
99	1	1	1	27.39	0213	DIC2016	27.308743169	2	4	1	1	2	0	1	2	4	1	2	0	1	4	0	2
99	1	2	1	27.39	0213	DIC2016	27.308743169	1	4	2	1	1	0	2	2	3	2	2	0	1	1	0	1
99	1	3	1	27.39	0213	DIC2016	27.308743169	1	1	4	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	1	2	26.86	0214	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	1	4	0	1
99	1	2	2	26.86	0214	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	1	1	18.23	0215	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	18.23	0215	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	2	4	0	2
99	1	3	1	18.23	0215	DIC2016	27.308743169	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	1	18.23	0215	DIC2016	27.308743169	2	1	4	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	2	36.81	0216	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	1	1	0	1
99	1	2	2	36.81	0216	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	2	36.81	0216	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	1	1	22.78	0217	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	22.78	0217	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	1	22.78	0217	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	2	1	29.58	0218	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	1
99	1	4	1	29.58	0218	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	1
99	1	1	1	50.63	0219	DIC2016	27.308743169	1	3	1	2	0	0	2	2	0	2	2	0	2	1	0	1
99	1	2	1	50.63	0219	DIC2016	27.308743169	2	4	8	2	0	0	2	2	3	2	2	0	2	0	0	2
99	1	1	1	27.22	0220	DIC2016	27.308743169	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
99	1	1	1	16.84	0221	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	16.84	0221	DIC2016	27.308743169	2	2	2	1	1	0	2	2	4	1	2	0	2	4	0	2
99	1	3	1	16.84	0221	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	1	16.84	0221	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	44.38	0222	DIC2016	27.308743169	1	3	1	1	2	0	2	2	0	2	2	0	2	1	0	1
99	1	2	1	44.38	0222	DIC2016	27.308743169	2	3	2	1	1	0	2	2	0	1	2	0	2	4	0	2
99	1	3	1	44.38	0222	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	4	1	44.38	0222	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	1	1	35.22	0223	DIC2016	27.308743169	1	4	1	2	0	0	2	2	2	2	2	0	2	4	0	1
99	1	2	1	35.22	0223	DIC2016	27.308743169	1	4	6	2	0	0	2	2	4	2	2	0	1	1	0	1
99	1	1	2	27.69	0224	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	1	1	0	1
99	1	2	2	27.69	0224	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	1	1	41.05	0225	DIC2016	27.308743169	2	3	1	2	0	0	2	2	4	1	2	0	2	1	0	1
99	1	2	1	41.05	0225	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	1
99	1	3	1	41.05	0225	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	47.46	0226	DIC2016	27.308743169	1	4	1	1	0	0	2	2	0	2	2	0	1	1	0	1
99	1	1	2	17.06	0227	DIC2016	27.308743169	2	2	1	1	2	0	2	2	4	1	2	0	2	4	0	2
99	1	2	2	17.06	0227	DIC2016	27.308743169	1	3	2	1	1	0	2	2	4	2	2	0	1	1	0	1
99	1	3	2	17.06	0227	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	4	2	17.06	0227	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	2	30.38	0228	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	1	2	8	2
99	1	2	2	30.38	0228	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	2	4	0	2
99	1	3	2	30.38	0228	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	1	1	3	0	2
99	1	4	2	30.38	0228	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	5	2	30.38	0228	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	24.9	0229	DIC2016	27.308743169	2	3	1	2	0	0	2	2	0	1	2	0	1	2	30	2
99	1	2	1	24.9	0229	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	3	1	24.9	0229	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	1	24.9	0229	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	5	1	24.9	0229	DIC2016	27.308743169	1	1	4	2	0	3	2	2	4	2	2	0	1	0	0	2
99	1	6	1	24.9	0229	DIC2016	27.308743169	2	1	4	2	0	2	2	2	4	2	2	0	1	0	0	2
99	1	1	1	33.46	0230	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	2	1	33.46	0230	DIC2016	27.308743169	2	3	2	1	1	0	1	2	4	1	2	0	2	4	0	2
99	1	3	1	33.46	0230	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	51.45	0231	DIC2016	27.308743169	2	4	1	1	2	0	2	2	3	1	2	0	1	1	0	2
99	1	3	1	51.45	0231	DIC2016	27.308743169	2	3	3	2	0	0	2	2	4	2	2	0	2	0	0	2
99	1	4	1	51.45	0231	DIC2016	27.308743169	1	4	6	2	0	0	2	2	0	2	2	0	2	0	0	2
99	2	1	1	39.03	0231	DIC2016	27.308743169	1	3	1	1	2	0	2	2	3	2	2	0	2	1	0	1
99	2	2	1	39.03	0231	DIC2016	27.308743169	2	3	2	1	1	0	2	2	0	1	1	6	2	3	0	1
99	2	3	1	39.03	0231	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	1	5	1	3	0	2
99	1	1	2	60.23	0232	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	4	0	1
99	1	2	2	60.23	0232	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	1	1	25.98	0233	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	1	0	1
99	1	2	1	25.98	0233	DIC2016	27.308743169	2	4	2	1	1	0	2	2	4	1	2	0	1	1	0	1
99	1	3	1	25.98	0233	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	1	25.98	0233	DIC2016	27.308743169	2	1	4	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	47.14	0234	DIC2016	27.308743169	2	4	1	2	0	0	2	2	4	1	2	0	2	1	0	1
99	1	2	1	47.14	0234	DIC2016	27.308743169	1	2	3	2	0	0	2	2	3	2	1	4	2	3	0	2
99	1	3	1	47.14	0234	DIC2016	27.308743169	1	2	3	2	0	0	2	2	3	2	1	4	1	3	0	2
99	1	1	2	14.65	0235	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	2	14.65	0235	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	2	2	0	1	1	0	2
99	1	3	2	14.65	0235	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	4	2	14.65	0235	DIC2016	27.308743169	2	2	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	5	2	14.65	0235	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	6	2	14.65	0235	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	7	2	14.65	0235	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	8	2	14.65	0235	DIC2016	27.308743169	1	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	9	2	14.65	0235	DIC2016	27.308743169	2	1	4	2	0	7	2	2	4	2	2	0	1	0	0	2
99	1	1	2	11.78	0236	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	1	4	0	1
99	1	2	2	11.78	0236	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	3	2	11.78	0236	DIC2016	27.308743169	2	3	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	2	11.78	0236	DIC2016	27.308743169	1	2	3	2	0	0	2	2	2	2	1	4	1	3	0	1
99	1	5	2	11.78	0236	DIC2016	27.308743169	2	1	3	2	0	0	2	2	0	2	2	0	1	3	0	1
99	1	6	2	11.78	0236	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	2	0	1	0	0	2
99	1	7	2	11.78	0236	DIC2016	27.308743169	1	1	4	2	0	3	2	2	4	2	2	0	1	0	0	2
99	1	8	2	11.78	0236	DIC2016	27.308743169	2	1	4	2	0	0	2	2	4	2	2	0	1	0	0	2
99	1	1	1	30.47	0237	DIC2016	27.308743169	2	3	1	2	0	0	2	2	4	2	2	0	2	1	0	1
99	1	1	1	26.23	0238	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	26.23	0238	DIC2016	27.308743169	2	3	2	1	1	0	2	2	4	1	2	0	1	4	0	2
99	1	3	1	26.23	0238	DIC2016	27.308743169	2	2	3	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	1	26.23	0238	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	5	1	26.23	0238	DIC2016	27.308743169	2	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	6	1	26.23	0238	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	7	1	26.23	0238	DIC2016	27.308743169	2	1	4	2	0	3	2	2	4	2	2	0	1	0	0	2
99	1	1	1	24.7	0239	DIC2016	27.308743169	1	4	1	1	2	0	2	2	0	2	2	0	1	1	0	1
99	1	2	1	24.7	0239	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	3	1	24.7	0239	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	2	2	18.86	0240	DIC2016	27.308743169	2	3	2	1	1	0	2	2	0	1	2	0	1	4	0	2
99	1	3	2	18.86	0240	DIC2016	27.308743169	1	1	3	2	0	0	2	2	0	2	1	4	1	3	0	2
99	1	1	1	56.19	0241	DIC2016	27.308743169	1	4	1	1	2	0	2	2	4	2	2	0	1	2	24	1
99	1	3	1	56.19	0241	DIC2016	27.308743169	1	3	3	2	0	0	2	2	4	2	2	0	2	2	20	2
99	1	4	1	56.19	0241	DIC2016	27.308743169	1	3	3	2	0	0	2	2	4	2	2	0	2	2	20	2
99	1	1	1	32.04	0242	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	1	0	1
99	1	2	1	32.04	0242	DIC2016	27.308743169	2	4	2	1	1	0	2	2	0	1	2	0	1	1	0	1
99	1	3	1	32.04	0242	DIC2016	27.308743169	2	2	6	2	0	0	2	2	4	2	1	4	2	3	0	2
99	1	4	1	32.04	0242	DIC2016	27.308743169	2	4	5	1	0	0	2	2	4	1	2	0	1	4	0	2
99	1	1	2	19.74	0243	DIC2016	27.308743169	1	3	1	1	2	0	2	2	4	2	2	0	2	4	0	2
99	1	2	2	19.74	0243	DIC2016	27.308743169	2	3	2	1	1	0	1	2	4	1	2	0	2	4	0	2
99	1	3	2	19.74	0243	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	1	4	1	3	0	2
99	1	4	2	19.74	0243	DIC2016	27.308743169	1	1	3	2	0	0	2	2	4	2	2	0	1	0	0	1
